ADD_NUM,LF_NAME,ADDRESS,POSTAL_CD,CITY,X,Y,LONGITUDE,LATITUDE,FAC_NAM,STE_FLR_UN,PERFRMANCE,EXHBVISART,SCRN_BASSE,LIBRARY,MULTIPURP,HERITAGE,OWNERSHIP,OBJECTID
230,College St,230 College St,M5T 1R2,Toronto,313014.64,4835195.306,-79.3979598578,43.6586638789,"John H. Daniels Faculty of Architecture, Landscape and Design - University of Toronto (Auditorium), Eric Arthur Gallery",,1,1,0,0,0,0,Owned by others,553
12,Denison Ave,12 Denison Ave,M5T 2M4,Toronto,312771.248,4834051.023,-79.4009948619,43.6483669491,St. Stanislaus Kostka,,0,0,0,0,1,0,Owned by others,561
275,Dundas St W,275 Dundas St W,M5T 3K1,Toronto,313620.624,4834711.815,-79.3904553606,43.6543045466,18Karat,,0,1,0,0,0,0,Owned by others,564
334,Dundas St W,334 Dundas St W,M5T 1G5,Toronto,313447,4834720,-79.3926073466,43.6543803532,The Rivoli,,1,0,0,0,1,1,Owned by others,568
707,Dundas St W,707 Dundas St W,M5T 2W6,Toronto,312455.994,4834431.455,-79.4048971309,43.651794287,Scadding Court CC,,0,0,0,0,1,0,City Owned,571
23,Grange Rd,23 Grange Rd,M5T 1C3,Toronto,313538.741,4834461.434,-79.3914742745,43.6520519068,"University Settlement (Music & Arts School, Recreation Centre)",,1,0,0,0,1,0,City Owned,575
496,Huron St,496 Huron St,M5R 2R3,Toronto,312649.909,4836302.72,-79.4024655134,43.6686360366,Italian Cultural Institute,,1,1,0,0,1,1,Owned by others,584
23,Prince Arthur Ave,23 Prince Arthur Ave,M5R 1B2,Toronto,313139.375,4836384.2,-79.396394827,43.669364161,The Women's Art Association Gallery,,0,1,0,0,0,1,Owned by others,616
474,Queen St W,474 Queen St W,M5V 2B2,Toronto,312832.218,4834030.464,-79.400236201,43.648172697,George Fischer Photography Gallery,,0,1,0,0,0,1,Owned by others,621
512,Queen St W,512 Queen St W,M5V 2B3,Toronto,312727.082,4833998.252,-79.4015431291,43.6478924326,Tequila Bookworm,,1,0,0,0,0,1,Owned by others,625
1001,Queen St W,1001 Queen St W,M6J 1H4,Toronto,311392.831,4833568.094,-79.4180879667,43.6440333922,Centre for Addiction and Mental Health (Workman Theatre),,1,0,0,0,0,1,Owned by others,476
15,Saskatchewan Rd,15 Saskatchewan Rd,M6K 3C3,Toronto,310937.863,4832297.15,-79.423741097,43.6325966418,Muzik: the Nightclub at Exhibition Place,,0,1,1,0,0,1,Owned by others,481
155,Walnut Ave,155 Walnut Ave,,Toronto,312052.132,4833592.725,-79.40991232,43.644240684,The Array Space (Arraymusic),,1,0,0,0,0,0,Owned by others,491
404,Adelaide St W,404 Adelaide St W,M5V 1S7,Toronto,313128.648,4833873.33,-79.3965673232,43.6467635136,Launch Projects Gallery,,0,1,0,0,0,0,Owned by others,498
207,Augusta Ave,207 Augusta Ave,M5T 2L4,Toronto,312728.035,4834679.132,-79.4015210705,43.6540209013,Aspetta Caffe,,1,0,0,0,0,0,Owned by others,502
529,Bloor St W,529 Bloor St W,M5S 1Y5,Toronto,312086.935,4835925.245,-79.409451554,43.6652440061,Lee's Palace,,1,0,0,0,1,0,Owned by others,536
563,Bloor St W,563 Bloor St W,M5S 1Y6,Toronto,311978.195,4835896.677,-79.4108003033,43.6649878765,Insomnia Cafe,,1,1,0,0,0,0,Owned by others,539
296,Brunswick Ave,296 Brunswick Ave,M5S 2M7,Toronto,312236.413,4835953.558,-79.4075976781,43.6654973856,The Annex Live,,1,0,0,0,0,0,Owned by others,543
693,Bloor St W,693 Bloor St W,M6G 1L5,Toronto,311449.834,4835736.405,-79.4173544455,43.6635495575,Clinton's Tavern,,1,0,0,0,0,0,Owned by others,391
783,College St,783 College St,M6G 1C5,Toronto,311238.261,4834752.241,-79.419990228,43.6546928514,Revival,,1,0,0,0,1,1,Owned by others,403
375,Dovercourt Rd,375 Dovercourt Rd,M6J 3E5,Toronto,310818.427,4834490.482,-79.425197576,43.6523404156,Ballet Creole Studio,,1,0,0,0,1,0,Owned by others,406
801,Dundas St W,801 Dundas St W,M6J 1V2,Toronto,312203.087,4834420.108,-79.4080327152,43.6516947248,#Hashtag Gallery,,1,1,0,0,0,0,Owned by others,410
1324,Danforth Ave,1324 Danforth Ave,M4J 1M9,Toronto,318535.438,4837833.776,-79.3294452316,43.6823321511,The School of Performing Arts for the Community of East York (S.P.A.C.E.),,1,0,0,0,1,0,Owned by others,1125
1081,Pape Ave,1081 Pape Ave,M4K 3W4,Toronto,316935.647,4838824.704,-79.3492656771,43.6912791482,East York Community Recreation Centre,,0,0,0,0,1,0,City owned,1131
34,Parkview Ave,34 Parkview Ave,M2N 3Y2,Toronto,311912.392,4847740.922,-79.4114618329,43.7716015221,"Ontario Historical Society, John McKenzie House",,0,1,0,0,0,1,City Owned,785
5350,Yonge St,5350 Yonge St,M2N 5R5,Toronto,311658.453,4848018.346,-79.4146126616,43.7741009125,St. George's Anglican Church,,1,0,0,0,1,0,Owned by others,798
375,Banbury Rd,375 Banbury Rd,M2L 2V2,Toronto,315173.244,4846037.927,-79.3709893686,43.7562339447,Windfield Junior High School,,1,0,0,0,0,0,Owned by others,810
2737,Bayview Ave,2737 Bayview Ave,M2L 1C5,Toronto,313975.071,4846563.921,-79.3858599859,43.7609842762,Trinity Presbyterian Church,,1,0,0,0,0,0,Owned by others,817
25,Old York Mills Rd,25 Old York Mills Rd,M2P 1B5,Toronto,312491.256,4844609.923,-79.4043156481,43.7434125397,Agricola Lutheran Church,,1,0,0,0,1,0,Owned by others,828
1399,Bayview Ave,1399 Bayview Ave,M4G 3A6,Toronto,315015.66,4840016.728,-79.3730606934,43.7020369366,"St. Cuthbert's Anglican Church, Lamb's Hall Auditorium",,1,0,0,0,1,0,Owned by others,835
822,Millwood Rd,822 Millwood Rd,M4G 1W4,Toronto,315360.497,4840379.058,-79.3687749301,43.7052939141,Leaside United Church,,1,0,0,0,1,0,Owned by others,851
439,Wellington St W,439 Wellington St W,M5V 1E7,Toronto,313123.076,4833465.448,-79.3966427709,43.6430924055,Impatient Theatre Co. Studio,Studio 206,1,0,0,0,0,0,Owned by others,700
285,Dundas St W,285 Dundas St W,M5T 1G1,Toronto,313584.289,4834702.102,-79.3909058994,43.6542175633,OCADU Student Gallery,,0,1,0,0,0,0,Owned by others,565
255,Front St W,255 Front St W,M5V 2W6,Toronto,313923.147,4833573.845,-79.3867239907,43.6440582387,Metro Toronto Convention Centre (John W.H. Bassett Theatre),,1,1,0,0,1,0,City Operated,573
51,Kensington Ave,51 Kensington Ave,M5T 2J8,Toronto,312842.773,4834666.513,-79.4000988377,43.6539060975,Laurentina's Improv Club,,1,0,0,0,0,0,Owned by others,589
350,King St W,350 King St W,M5V 3X5,Toronto,313621.824,4833861.896,-79.3904541241,43.6466546111,TIFF Bell Lightbox,,0,0,1,0,0,0,Owned by others,597
823,Manning Ave,823 Manning Ave,M6G 2W9,Toronto,311439.275,4836321.051,-79.4174776733,43.6688121994,Christ The Saviour Cathedral,,0,0,0,0,1,1,Owned by others,605
111,Peter St,111 Peter St,M5V 2H1,Toronto,313449.666,4834007.812,-79.3925858096,43.6479700864,Ontario Association of Art Galleries,Suite 125,0,1,0,0,1,0,Owned by others,614
489,Queen St W,489 Queen St W,M5V 2B4,Toronto,312996.116,4834033.926,-79.3982077163,43.6482105893,Earth & Fire Gallery,,0,1,0,0,0,1,Owned by others,623
107,Shaw St,107 Shaw St,M6J 2W4,Toronto,311541.409,4833686.45,-79.4162449509,43.6450974944,107Shaw,,0,1,0,0,0,0,Owned by others,482
263,Adelaide St W,263 Adelaide St W,M5H 1Y2,Toronto,313700.22,4833993.951,-79.3894801565,43.6478422738,Mad for Dance Studio,Unit B30,1,0,0,0,0,1,Owned by others,496
268,Augusta Ave,268 Augusta Ave,M5T 2L9,Toronto,312590.111,4834963.456,-79.4032267005,43.6565815563,The Supermarket,,1,0,0,0,0,0,Owned by others,505
277,Augusta Ave,277 Augusta Ave,M5T 2M1,Toronto,312663.754,4834889.462,-79.4023147969,43.6559147522,The White House Studio,,0,1,0,0,0,0,Owned by others,506
327,Bathurst St,327 Bathurst St,M5T 1J1,Toronto,312402.06,4834444.522,-79.4055655556,43.6519124579,Sanderson Branch (TPL),,1,0,0,1,1,0,City Owned,513
227,Bloor St E,227 Bloor St E,M4W 1C8,Toronto,314361.124,4836567.609,-79.3812420419,43.6709999937,St. Paul's Church,,1,0,0,0,1,0,Owned by others,525
1,Blue Jays Way,1 Blue Jays Way,M5V 1J4,Toronto,313709.61,4833365.669,-79.3893743162,43.6421873089,Rogers Centre (Skydome),,1,0,0,0,1,0,Owned by others,540
627,Bloor St W,627 Bloor St W,M6G 1K8,Toronto,311701.178,4835810.915,-79.4142368008,43.6642181216,Writers' Centre,,1,0,0,0,0,0,Owned by others,390
608,College St,608 College St,M6G 1B4,Toronto,311677.212,4834824.518,-79.4145476802,43.6553393569,The Royal,,0,0,1,0,0,1,Owned by others,400
999,Dovercourt Rd,999 Dovercourt Rd,M6H 2X7,Toronto,310295.244,4836187.802,-79.4316653302,43.6676224063,Creative Spirit Art Centre,,0,1,0,0,0,0,Owned by others,408
322,Harbord St,322 Harbord St,M6G 1H1,Toronto,311462.506,4835356.839,-79.4172022999,43.6601328702,nanopod: Hybrid Studio,,0,1,0,0,0,0,Owned by others,422
955,Lake Shore Blvd W,955 Lake Shore Blvd W,M6K 3B9,Toronto,311703.253,4832055.463,-79.414258755,43.6304148254,Ontario Place (Echo Beach),,1,0,1,0,1,0,Owned by others,424
89,Niagara St,89 Niagara St,M5V 1C3,Toronto,312598.289,4833279.041,-79.4031502032,43.6414203032,Trash Palace,B,1,0,1,0,0,1,Owned by others,434
61,Ossington Ave,61 Ossington Ave,M6J 2Y9,Toronto,311313.12,4833742.871,-79.41907396,43.6456072418,The Ossington (Gallery 61),,0,1,0,0,0,0,Owned by others,443
195,Princes Blvd,195 Princes Blvd,M6K 3C3,Toronto,311167.043,4832242.23,-79.420901556,43.6321004823,The Better Living Centre,,1,1,0,0,1,1,Owned by others,454
952,Queen St W,952 Queen St W,M6J 1G8,Toronto,311467.237,4833671.089,-79.417164496,43.6449598495,Edward Day Gallery,Suite 200,0,1,0,0,0,0,Owned by others,470
1260,Dufferin St,1260 Dufferin St,M6H 4C3,Toronto,309681.683,4836154.136,-79.4392738627,43.6673235894,Wallace Emmerson Community Centre,,1,0,0,0,1,0,City Owned,343
1597,Dupont St,1597 Dupont St,M6P 3S8,Toronto,308475.862,4835882.447,-79.454228341,43.6648847305,Open Door Designs,,1,0,0,0,0,0,Owned by others,353
1153,Queen St W,1153 Queen St W,M6J 1J4,Toronto,310846.484,4833417.924,-79.4248615533,43.6426860001,Woolfitt's Gallery,,0,1,0,0,0,0,Owned by others,365
213,Sterling Rd,213 Sterling Rd,M6R 2B4,Toronto,309209.918,4834843.841,-79.4451348623,43.6555319099,"Fashion Art Toronto Venue (Warehouse, 213 Sterling Road)",,1,1,0,0,0,0,Owned by others,373
180,Westmoreland Ave,180 Westmoreland Ave,M6H 3A2,Toronto,310212.337,4835986.945,-79.4326955351,43.6658150288,Dovercourt Boys & Girls Club,,0,0,0,0,1,0,City Owned,379
3500,Lake Shore Blvd W,3500 Lake Shore Blvd W,M8W 1N6,Toronto,302255.178,4828153.066,-79.5313254564,43.5953143642,Long Branch (TPL),,1,0,0,1,0,0,City Owned,76
2799,Weston Rd,2799 Weston Rd,M9M 2R8,Toronto,301790.613,4841928.242,-79.5371562747,43.7193067806,Riverside-Emery United Church,,1,0,0,0,0,0,Owned by others,94
1515,Albion Rd,1515 Albion Rd,M9V 1B2,Toronto,298004.688,4844214.531,-79.5841715156,43.7398614595,Albion Branch (TPL),,1,0,0,1,1,0,City Operated,3
2,Rowntree Rd,2 Rowntree Rd,M9V 5C7,Toronto,297947.748,4845537.631,-79.5848958539,43.7517706859,North Kipling Community Centre,,1,0,0,0,1,0,City Owned,12
123,Rexdale Blvd,123 Rexdale Blvd,M9W 1P1,Toronto,299526.71,4841049.437,-79.5652441779,43.7113836679,Northern Elms Branch (TPL),B,0,0,0,1,0,0,City Owned,22
725,Bathurst St,725 Bathurst St,M5S 2R5,Toronto,312058.189,4835643.991,-79.4098118009,43.6627126951,Central Technical High School (Art Centre),,0,1,0,0,1,1,Owned by others,515
292,Brunswick Ave,292 Brunswick Ave,M5S 2M7,Toronto,312239.743,4835924.347,-79.4075567832,43.665234422,Tranzac Club,,1,0,0,0,1,0,Owned by others,542
25,British Columbia Rd,25 British Columbia Rd,M6K 3C3,Toronto,310757.804,4832162.439,-79.4259739724,43.6313854061,Liberty Grand,,0,0,0,0,1,1,Owned by others,397
1112,Dundas St W,1112 Dundas St W,M6J 1X2,Toronto,311226.931,4834202.692,-79.4201370918,43.6497469129,Opera Bob's,,0,1,0,0,1,0,Owned by others,413
14,Markham St,14 Markham St,M6J 2E9,Toronto,312397.038,4833962.945,-79.4056347908,43.6475779253,Hub 14,,0,1,0,0,0,0,Owned by others,426
109,Niagara St,109 Niagara St,M5V 1C3,Toronto,312521.456,4833264.904,-79.4041027274,43.6412938459,The Coffin Factory,,0,1,0,0,1,0,Owned by others,436
56,Neilson Dr,56 Neilson Dr,M9C 1V7,Toronto,299425.355,4832032.578,-79.566407828,43.630211908,Neilson Park Creative Centre,,0,1,0,0,1,0,City Owned,29
475,Rathburn Rd,475 Rathburn Rd,M9C 3S9,Toronto,298735.184,4834478.257,-79.5749923117,43.6522295966,Church of Christ the King,,1,0,0,0,1,0,Owned by others,30
590,Rathburn Rd,590 Rathburn Rd,M9C 3T3,Toronto,298089.818,4834244.03,-79.58298662,43.65010698,Centennial Park and Etobicoke Olympium (The Olympic Lounge & Committee Room),,0,0,0,0,1,0,City Owned,31
630,Renforth Dr,630 Renforth Dr,M9C 2N6,Toronto,298112.982,4834910.266,-79.5827111488,43.6561127991,Hollycrest Middle School,,0,0,1,0,1,0,City Operated,32
450,The West Mall,450 The West Mall,M9C 1E9,Toronto,299228.576,4833995.09,-79.5688703478,43.6478843342,Applewood Shaver House (J.S. Woodsworth Homestead),,0,1,0,0,1,1,City Owned,35
50,Winterton Dr,50 Winterton Dr,M9B 3G7,Toronto,299886.362,4836828.341,-79.5607429325,43.6733913503,Martin Grove Collegiate Institute,,1,0,0,0,1,0,Owned by others,37
4709,Dundas St W,4709 Dundas St W,M9A 1A8,Toronto,302714.192,4834415.799,-79.525658746,43.651678917,Montgomery's Inn,,1,1,0,0,1,1,City Owned,38
1806,Islington Ave,1806 Islington Ave,M9P 3N3,Toronto,301468.719,4837943.083,-79.5411253813,43.6834331389,Richview Branch (TPL),,0,1,0,1,1,0,City operated,39
1428,Royal York Rd,1428 Royal York Rd,M9P 3A8,Toronto,302501.242,4838101.747,-79.528319503,43.6848653228,St. Matthias Anglican Church (Etobicoke),,1,0,0,0,1,0,Owned by others,40
76,Anglesey Blvd,76 Anglesey Blvd,M9A 3C1,Toronto,302446.33,4835911.009,-79.5289902912,43.6651457866,Humber Valley United Church,,1,0,0,0,1,0,Owned by others,42
86,Montgomery Rd,86 Montgomery Rd,M9A 3N5,Toronto,302985.384,4834238.544,-79.522299488,43.6500927805,Etobicoke Collegiate,,1,0,0,0,1,0,Owned by others,43
71,Ballacaine Dr,71 Ballacaine Dr,M8Y 4B6,Toronto,305070.716,4832863.147,-79.496450189,43.6377151818,Park Lawn CS,,0,0,0,0,1,0,City Operated,44
2848,Bloor St W,2848 Bloor St W,M8X 1A9,Toronto,304440.184,4834141.304,-79.5042657437,43.6492203697,Kingsway Conservatory of Music (Great Room),,1,0,0,0,0,0,Owned by others,45
3055,Bloor St W,3055 Bloor St W,M8X 1C6,Toronto,303743.025,4833866.433,-79.5129070073,43.6467451414,Our Lady of Sorrows Church,,1,0,0,0,1,0,Owned by others,47
3326,Bloor St W,3326 Bloor St W,,Toronto,302735.706,4833628.187,-79.5253924931,43.6445981224,Assembly Hall,,1,0,0,0,1,0,City Owned,48
36,Brentwood Rd N,36 Brentwood Rd N,M8X 2B5,Toronto,303629.77,4833942.913,-79.5143109974,43.6474333611,Brentwood Branch (TPL),,1,0,0,1,1,0,City Operated,50
44,Cordova Ave,44 Cordova Ave,M9A 2H5,Toronto,302529.48,4833949.677,-79.5279499653,43.6474913952,Islington CS,,0,0,0,0,1,0,City Operated,54
4893,Dundas St W,4893 Dundas St W,M9A 1B2,Toronto,302515.106,4834124.76,-79.528125564,43.649058704,Arts Etobicoke Gallery,A,0,1,0,0,0,0,Owned by others,55
777,Kipling Ave,777 Kipling Ave,M8Z 5Z4,Toronto,302497.005,4831985.438,-79.5283451274,43.6298111321,Cinespace Studio Space,,0,0,1,0,0,0,Owned by others,57
105,Norseman St,105 Norseman St,M8Z 2R1,Toronto,303466.404,4832485.423,-79.5163330249,43.6343138352,Norseman CS,,1,0,0,0,1,0,City Operated,58
277,Park Lawn Rd,277 Park Lawn Rd,M8Y 3J7,Toronto,305407.901,4832471.521,-79.4922714514,43.6341898466,St. Mark's Church,,1,0,0,0,1,0,Owned by others,60
675,Royal York Rd,675 Royal York Rd,M8Y 2T1,Toronto,304449.281,4832088.349,-79.5041517834,43.6307407802,Etobicoke School of the Arts,,1,1,1,0,1,0,Owned by others,61
851,Royal York Rd,851 Royal York Rd,M8Y 2V3,Toronto,304064.557,4833422.158,-79.508920952,43.6427466413,Royal York Road United Church,,1,0,0,0,1,0,Owned by others,62
1,Colonel Samuel Smith Park Dr,1 Colonel Samuel Smith Park Dr,M8V 4B6,Toronto,303506.518,4828414.298,-79.5158278308,43.5976690087,The Assembly Hall,,1,1,0,0,1,0,City Owned,65
21,Colonel Samuel Smith Park Dr,21 Colonel Samuel Smith Park Dr,M8V 4B6,Toronto,303525.485,4828196.791,-79.515589006,43.595702571,L Space Gallery (Humber College),,0,1,0,0,0,0,Owned by others,66
21,Colonel Samuel Smith Park Dr,21 Colonel Samuel Smith Park Dr,M8V 4B6,Toronto,303525.485,4828196.791,-79.515589006,43.595702571,Humber College Lake Shore Campus,,1,0,0,0,1,0,Owned by others,67
50,Etta Wylie Rd,50 Etta Wylie Rd,M8V 3Z7,Toronto,303963.431,4828918.715,-79.5101687794,43.6022098251,Lakeshore Village Artist�s Co-Op,,0,1,0,0,0,0,Owned by others,71
350,Kipling Ave,350 Kipling Ave,M8V 3L1,Toronto,303237.26,4828847.968,-79.5191639127,43.6015719891,Lake Shore Collegiate Institute,,0,1,0,0,1,0,Owned by others,72
2413,Lake Shore Blvd W,2413 Lake Shore Blvd W,M8V 1C5,Toronto,305678.386,4830229.874,-79.4889233195,43.6140117524,Birds and Beans Coffee House,,0,1,0,0,0,0,Owned by others,73
2731-2735,Lake Shore Blvd W,2731-2735 Lake Shore Blvd W,M8V 1G9,Toronto,304937.408,4828908.986,-79.4981038111,43.6021224389,Lakeshore Arts,Suite 214,1,1,1,0,1,0,Owned by others,74
3199,Lake Shore Blvd W,3199 Lake Shore Blvd W,M8V 1K8,Toronto,303141.356,4828366.818,-79.5203504404,43.5972410025,Humber Theatre,Building L,1,1,0,0,1,0,Owned by others,75
194,Queen St W,194 Queen St W,M5V 1Z1,Toronto,313777.359,4834303.65,-79.3885188262,43.6506288187,The REX Jazz Bar,,1,0,0,0,1,1,Owned by others,618
1000,Murray Ross Pkwy,1000 Murray Ross Pkwy,M3J 2P3,Toronto,303332.391,4848090.324,-79.518036212,43.774770404,Black Creek Pioneer Village,,0,1,0,0,0,1,Owned by others,107
2000,McNicoll Ave,2000 McNicoll Ave,M1V 5E9,Toronto,320480.94,4852316.553,-79.3048947218,43.8126555438,L'Amoreaux Community Recreation Centre,,0,0,0,0,1,0,City Owned,1336
4155,Sheppard Ave E,4155 Sheppard Ave E,M1S 1T4,Toronto,322414.868,4849207.212,-79.280956903,43.7846249464,Agincourt Community Services,#100,0,0,0,0,1,0,Owned by others,1346
4640,Finch Ave E,4640 Finch Ave E,M1S 4G2,Toronto,322942.986,4851738.99,-79.2743110507,43.8074009571,Francis Libermann Catholic High School,,1,0,0,0,1,0,Owned by others,1358
730,Military Trl,730 Military Trl,M1E 4P7,Toronto,328994.221,4849966.267,-79.1991791842,43.7912723797,Tam Heather Curling & Tennis,,0,0,0,0,1,0,City Owned,1379
755,Morningside Ave,755 Morningside Ave,,Toronto,329499.212,4849450.727,-79.1929283105,43.7866151308,Centennial College (Morningside Campus) - Science and Technology Centre,,1,0,0,0,0,0,Owned by others,1391
85,Moatfield Dr,85 Moatfield Dr,M3B 3L6,Toronto,316714.948,4846352.372,-79.351836908,43.7590411632,Bayview Glen Upper School Theatre,,1,1,0,0,0,0,Owned by others,1262
496,Birchmount Rd,496 Birchmount Rd,M1K 1N8,Toronto,323372.498,4840704.238,-79.269351385,43.7080647928,Albert Campbell Branch (TPL),,1,0,0,1,1,0,City Operated,1272
79,Westbourne Ave,79 Westbourne Ave,M1L 2Y6,Toronto,321672.214,4840298.819,-79.2904625833,43.7044560013,Church of St. Bede,,1,0,0,0,0,0,Owned by others,1283
1222,Bloor St W,1222 Bloor St W,M6H 1N3,Toronto,309685.651,4835263.92,-79.4392332295,43.6593104681,Franco Dance Sudios,A,1,0,0,0,0,0,Owned by others,332
3079,Dundas St W,3079 Dundas St W,M6P 1Z9,Toronto,307022.623,4835935.566,-79.4722466071,43.665368448,Wise Daughers Craft Market,B,1,1,0,0,1,0,Owned by others,188
95,Lavinia Ave,95 Lavinia Ave,M6S 3H9,Toronto,306568.733,4833967.983,-79.4778816997,43.6476583651,"Swansea Town Hall, Council Chamber",,0,1,0,0,1,0,City Owned,198
2256,Bloor St W,2256 Bloor St W,M6S 1N6,Toronto,306591.459,4834349.925,-79.4775988899,43.6510962944,Baka Gallery Caf�,,0,1,0,0,1,0,Owned by others,210
71,Jane St,71 Jane St,M6S 3Y3,Toronto,306017.251,4834370.863,-79.4847166048,43.651285804,St. Pius Catholic School,,0,0,0,0,1,0,Owned by others,220
219,Dufferin St,219 Dufferin St,M6K 3J1,Toronto,310737.634,4832757.896,-79.4262177022,43.6367455786,Dufferin Liberty Centre,,0,1,1,0,1,0,Owned by others,232
1237,Queen St W,1237 Queen St W,M6K 1L5,Toronto,310410.481,4833309.69,-79.4302667747,43.6417149265,Salvador Darling,,0,1,0,0,0,0,Owned by others,248
1303,Queen St W,1303 Queen St W,M6K 1L6,Toronto,310218.207,4833246.882,-79.4326506625,43.6411508861,Parkdale Branch (Auditorium) (TPL),,1,0,0,1,0,0,City Owned,253
23,Grandravine Dr,23 Grandravine Dr,M3J 1B3,Toronto,305612.566,4845533.095,-79.4897188876,43.7517617412,Grandravine Community Recreation Centre,,1,1,0,0,1,0,City Owned,114
4169,Bathurst St,4169 Bathurst St,M3H 3P7,Toronto,310269.88,4845627.296,-79.4318857037,43.7525901643,"Earl Bales Park (Barry Zukerman Amphitheatre, Community Centre)",,1,0,0,1,1,1,City Owned,123
19,John St,19 John St,M9N 1J2,Toronto,303395.71,4839906.975,-79.5172300717,43.7011171378,UrbanArts,,1,1,0,0,0,0,Owned by others,135
2562,Eglinton Ave W,2562 Eglinton Ave W,M6M 1T4,Toronto,307008.69,4838786.354,-79.472405279,43.691020953,St. Clair West Services for Seniors,Suite 202,0,0,0,0,1,0,Owned by others,159
63,Gould St,63 Gould St,M5B 1E9,Toronto,314614.57,4835127.153,-79.3781254782,43.6580306852,Oakham House,,0,0,0,0,1,0,Owned by others,920
383,Huron St,383 Huron St,M5S 2G5,Toronto,312788.991,4836001.786,-79.4007451849,43.6659257282,St Thomas's Anglican Church,,0,0,0,0,1,1,Owned by others,583
21,Leith Hill Rd,21 Leith Hill Rd,M2J 1Y9,Toronto,316819.834,4848261.733,-79.3504918739,43.7762261193,St. Timothy's Church Hall,,1,0,0,0,0,0,Owned by others,1253
75,Huntley St,75 Huntley St,M4Y 2P1,Toronto,314571.08,4836606.768,-79.3786377257,43.6713497922,Al Green Sculpture Studio School,,0,1,0,0,0,0,Owned by others,929
235,Queens Quay W,235 Queens Quay W,M5J 2G8,Toronto,314215.581,4833039.019,-79.3831085596,43.6392404419,"Harbourfront Centre - York Quay Centre (Studio Theatre, Brigantine Room, Marilyn Brewer Community Space, Lakeside Terrace, Miss Lou's Room)",,1,0,1,0,1,0,City Owned,635
252,Bloor St W,252 Bloor St W,M5S 1V6,Toronto,312955.575,4836281.784,-79.3986754564,43.6684443138,Ontario Institute for Studies in Education (OISE) (Auditorium),,0,0,0,0,1,0,Owned by others,526
